nombre_comercial,razon_social,actividad_economica,numero_de_personal,tipo_vial,nombre_vial,tipo_vial_1,nombre_vial_1,tipo_vial_2,nombre_vial_2,tipo_vial_3,nombre_vial_3,letra_ext,edificio,edificio_piso,letra_int,tipo_asentamiento,nombre_asentamiento,tipo_centro_comercial,nombre_centro_comercial,numero_local,entidad,municipio,localidad,ageb,telefono,email,web,tipo_unidad_economica,fecha_alta,id,codigo_actividad_economica,numero_ext,numero_int,codigo_postal,clave_entidad,clave_municipio,clave_localidad,manzana,latitud,longitud
hilton aeropuerto,chartwell de nuevo laredo sa de cv,hoteles con otros servicios integrados,0 a 5 personas,avenida,capitan carlos leon,,texcoco,,interior (boulevard puerto aereo),,interior (boulevard puerto aereo),sn,,,,colonia,venustiano carranza,,,,ciudad de mexico,venustiano carranza,venustiano carranza,0140,5552617700,,www.nh-hotels.com,fijo,2019-04,6864033,721111,,,15620.0,9,17,1,1,19.43748672,-99.07953304
holiday express,operadora de estancias turisticas sa de cv,hoteles sin otros servicios integrados,0 a 5 personas,calle,guillermo gonzalez camarena,calle,ernesto dominguez a.,calle,ernesto dominguez a.,avenida,santa fe,,,,,colonia,centro ciudad santa fe,,,,ciudad de mexico,alvaro obregon,alvaro obregon,1542,,,,fijo,2010-07,6232538,721112,1400.0,,1210.0,9,10,1,49,19.36456289,-99.26492771
holiday inn,operadora alro sa de cv,hoteles con otros servicios integrados,101 a 250 personas,calle,doctor mariano azuela,eje vial,1 norte (jose antonio alzate),calle,salvador diaz miron,calle,doctor enrique gonzalez martinez,,,,,colonia,santa maria la ribera,,,,ciudad de mexico,cuauhtemoc,cuauhtemoc,0606,015551407780,contraloria@hinnbuenavista.com,www.holidaynn.com/mexicobuenavista,fijo,2016-01,6705593,721111,12.0,,6400.0,9,15,1,3,19.44261285,-99.15523623
holiday inn & suites mexico medica sur,servicios hoteleros ms sa de cv,hoteles con otros servicios integrados,11 a 30 personas,calle,puente de piedra,calle,cuauhtemoc,privada,xontepec,calle,calle del rio,,,,,colonia,toriello guerra,,,,ciudad de mexico,tlalpan,tlalpan,0182,5554247200,scpineda@medicasur.org.mx,,fijo,2010-07,6316970,721111,150.0,,14050.0,9,12,1,2,19.29595122,-99.16161445
holiday inn ciudad de mexico plaza dali,hotelera plaza dali sa de cv,hoteles con otros servicios integrados,0 a 5 personas,eje vial,1 norte avenida hangares de aviacion fuerza aerea mexicana,circuito,bicentenario boulevard puerto aereo,calle,santos dumont,avenida,via tapo 602,sn,,,,colonia,penon de los banos,,,,ciudad de mexico,venustiano carranza,venustiano carranza,0140,015550360990,conta@himexdaliaeropuerto.mx,,fijo,2010-07,6307135,721111,,,15620.0,9,17,1,1,19.41772848,-99.07849463
holiday inn express,recursos humanos en hoteleria sa de cv,hoteles con otros servicios integrados,51 a 100 personas,avenida,paseo de la reforma,calle,napoles,calle,havre,avenida,insurgentes centro,,,,,colonia,juarez,,,,ciudad de mexico,cuauhtemoc,cuauhtemoc,0803,5591505922,contabilidad@expressreforma.com,,fijo,2017-11,6807587,721111,208.0,,6600.0,9,15,1,8,19.42937701,-99.16149493
holiday inn express,hoteles y restaurantes unidos,hoteles sin otros servicios integrados,0 a 5 personas,avenida,paseo de la reforma,avenida,havre,calle,napoles,calle,hamburgo,,,,,colonia,juarez,,,,ciudad de mexico,cuauhtemoc,cuauhtemoc,0803,,,,fijo,2016-10,6736645,721112,208.0,,6600.0,9,15,1,8,19.42932502,-99.16160575
holiday inn express at wtc,hotel historico ig sa de cv,hoteles con otros servicios integrados,101 a 250 personas,calle,dakota,calle,altadena,calle,arizona,calle,chicago,,,,,colonia,napoles,,,,ciudad de mexico,benito juarez,benito juarez,0204,015511641164,recepciojn@holidayexpresswtc.com,www.holidayexpress.com/mexicoatcwtc,fijo,2017-11,6810207,721111,95.0,,3810.0,9,14,1,10,19.39533541,-99.17460056
holiday inn mexico coyoacan,deutsche bank mexico sa de cv,hoteles con otros servicios integrados,51 a 100 personas,calzada,calzada de tlalpan,calle,emperadores,eje vial,7-a sur (general emiliano zapata),avenida,republicas,,,,,colonia,portales sur,,,,ciudad de mexico,benito juarez,benito juarez,1005,5525952595,,,fijo,2010-07,6258139,721111,1507.0,,3300.0,9,14,1,34,19.363235,-99.14293575
holiday inn mexico dali aeropuerto-plaza dali,hotelera plaza dali sa de cv,hoteles con otros servicios integrados,101 a 250 personas,avenida,rio de la piedad,calle,terraplen de rio frio,calle,10 de diciembre,calle,guillermo prieto,,,,,colonia,magdalena mixhuca,,,,ciudad de mexico,venustiano carranza,venustiano carranza,1416,5550360990,conta@himexdaliaeropuerto.mx,,fijo,2010-07,6309533,721111,260.0,,15860.0,9,17,1,8,19.40573207,-99.11918637
hostel inn zona rosa,,hoteles sin otros servicios integrados,0 a 5 personas,cerrada,hamburgo,cerrada,berna,calle,hamburgo,peatonal,florencia,,,,,colonia,juarez,,,,ciudad de mexico,cuauhtemoc,cuauhtemoc,0945,,,,fijo,2010-07,6258706,721112,3.0,,6600.0,9,15,1,9,19.42593186,-99.1663827
hostel mexico df airport,hostel mexico df airport sc,hoteles con otros servicios integrados,0 a 5 personas,calle,aguascalientes,calle,colones,calle,nayarit,calle,cuernavaca,,,,,colonia,penon de los banos,,,,ciudad de mexico,venustiano carranza,venustiano carranza,0352,0000015603288,hostelmexicodf@gmail.com,,fijo,2014-12,6307243,721111,33.0,,15520.0,9,17,1,6,19.44136307,-99.07875782
hostel suites df,hostel suites df s de rl de cv,hoteles con otros servicios integrados,6 a 10 personas,calle,jesus de teran,calle,tomas alva edison,calle,calle de la republica,calle,loteria nacional,,,,,colonia,tabacalera,,,,ciudad de mexico,cuauhtemoc,cuauhtemoc,0714,5555358117,hotelsuitesdf@hostellingmexico.com,,fijo,2012-06,6317255,721111,38.0,,6030.0,9,15,1,13,19.43621937,-99.15083294
hosteria del conde sa de cv,hosteria del conde sa de cv,hoteles con otros servicios integrados,11 a 30 personas,calle,jose maria de teresa,calle,san carlos,calle,maria luisa,calle,reforma,,,,,colonia,san angel,,,,ciudad de mexico,alvaro obregon,alvaro obregon,1114,5550931571,,,fijo,2010-07,6315221,721111,36.0,,1000.0,9,10,1,13,19.34998123,-99.19175717
hote novit,promotora porto sa de cv,hoteles con otros servicios integrados,51 a 100 personas,avenida,insurgentes sur,calle,yosemite,calle,altadena,calle,dakota,,,,,colonia,napoles,,,,ciudad de mexico,benito juarez,benito juarez,0219,0054480490,contacto@hotelnovit.com,www.hotelnovit.com,fijo,2019-04,6883691,721111,635.0,,3810.0,9,14,1,13,19.39593394,-99.17189016
hotel & suites niagara,proyectos turisticos roaldo sa de cv,hoteles con otros servicios integrados,6 a 10 personas,eje vial,avenida popocatepetl,avenida,pirineos,calle,uxmal,autopista,tajin,,hotel & suites niagara,,,colonia,santa cruz atoyac,,,,ciudad de mexico,benito juarez,benito juarez,0844,0056881000,hotelniagara2011@hotmail.com,,fijo,2014-12,904017,721111,255.0,,3310.0,9,14,1,3,19.36307024,-99.15872688
hotel & villas del sur,hesnami sa de cv,hoteles sin otros servicios integrados,11 a 30 personas,eje vial,2 oriente (heroica escuela naval militar),eje vial,santa ana,calle,santa anita,prolongacion,miguel hidalgo,,,,,colonia,barrio santa ana culhuacan,,,,ciudad de mexico,coyoacan,coyoacan,0535,,,,fijo,2010-07,6317973,721112,249.0,,4260.0,9,3,1,10,19.33505078,-99.1231181
hotel & villas los pazos,inmobiliaria los pazos sa de cv,hoteles sin otros servicios integrados,11 a 30 personas,calle,bugambilia,,ninguno,,ninguno,calle,penca,,,,,colonia,santa maria tomatlan,,,,ciudad de mexico,iztapalapa,iztapalapa,1852,,,,fijo,2014-12,6307244,721112,4007.0,,9870.0,9,7,1,34,19.32765551,-99.10357679
hotel 100 metros,hotelera granada sa,hoteles con otros servicios integrados,11 a 30 personas,eje vial,central (lazaro cardenas),calle,poniente 112,calle,norte 1-d,avenida,central,,,,,colonia,nueva industrial vallejo,,,,ciudad de mexico,gustavo a. madero,gustavo a. madero,0525,5557544929,clientes@despachogomezcruz.com.mx,,fijo,2010-07,6306449,721111,1191.0,,7700.0,9,5,1,4,19.51340687,-99.15372353
hotel abastos plaza,promociones turisticas abasto sa de cv,hoteles con otros servicios integrados,51 a 100 personas,avenida,canal de tezontle,eje vial,5 oriente (avenida javier rojo gomez),calle,portal de las flores,calle,portal de las flores,,,,,colonia,central de abasto,,,,ciudad de mexico,iztapalapa,iztapalapa,2390,5556002324,habastosplaza@prodigy.net.mx,,fijo,2010-07,6324608,721111,133.0,,9040.0,9,7,1,27,19.38238899,-99.07819784
hotel acuario,hotel cermar sa de cv,hoteles con otros servicios integrados,0 a 5 personas,calle,poniente 112,calle,norte 1-h,calle,norte 1-j,calle,poniente 110,,,,,colonia,panamericana,,,,ciudad de mexico,gustavo a. madero,gustavo a. madero,1557,5555872990,n_acuario@yahoo.com.mx,,fijo,2010-07,6257225,721111,100.0,,7770.0,9,5,1,31,19.4769481,-99.14076303
hotel aeropuerto,resken sa de cv,hoteles con otros servicios integrados,11 a 30 personas,boulevard,bicentenario (boulevard puerto aereo),calle,norte 33,calle,norte 29,calle,norte 33,,,,,colonia,moctezuma segunda seccion,,,,ciudad de mexico,venustiano carranza,venustiano carranza,0564,0000057855318,info@hotelaeropuerto.com.mx,www.hotelaeropuerto.com.mx,fijo,2010-07,6257238,721111,380.0,,15530.0,9,17,1,18,19.43286933,-99.08932049
hotel agua caliente,hotel 13a sa de cv,hoteles sin otros servicios integrados,11 a 30 personas,avenida,calzada general ignacio zaragoza,avenida,4 oriente (rio churubusco),calle,agua caliente,calle,privada de rio churubusco,,,,,colonia,pantitlan,,,,ciudad de mexico,iztacalco,iztacalco,1198,,,,fijo,2010-07,6309534,721112,844.0,,8100.0,9,6,1,7,19.40866262,-99.07584218
hotel alamos,,hoteles sin otros servicios integrados,6 a 10 personas,eje vial,central lazaro cardenas,eje vial,segovia,calle,cadiz,calle,navarra,,,,,colonia,alamos,,,,ciudad de mexico,benito juarez,benito juarez,0115,,,,fijo,2010-07,6323640,721112,416.0,,3400.0,9,14,1,23,19.40088735,-99.14518243
hotel alcazar,operadora rodalzar sa de cv,hoteles con otros servicios integrados,6 a 10 personas,calle,claudio bernard,calle,doctor macias,calle,doctor c. liceaga,calle,doctor c. liceaga,,,,,colonia,doctores,,,,ciudad de mexico,cuauhtemoc,cuauhtemoc,1534,5555786169,,,fijo,2010-07,6325305,721111,112.0,,6720.0,9,15,1,2,19.42242254,-99.15055059
hotel alfa,corporacion hotelera alfa sa de cv,hoteles sin otros servicios integrados,6 a 10 personas,calle,francisco diaz covarrubias,calle,francisco lorenzana,calle,velazquez de leon,calle,antonio caso,y 94,,,,colonia,san rafael,,,,ciudad de mexico,cuauhtemoc,cuauhtemoc,0678,,,,fijo,2010-07,6259223,721112,92.0,,6470.0,9,15,1,18,19.43734553,-99.16793978
hotel alpes,servicio miravalle sa de cv,hoteles con otros servicios integrados,11 a 30 personas,calzada,calzada de tlalpan,calle,santa cruz,avenida,victor hugo,calle,miramar,,,,,colonia,miravalle,,,,ciudad de mexico,benito juarez,benito juarez,1024,5552437944,hotel.alpes@live.com.mx,,fijo,2010-07,6317980,721111,1512.0,,3580.0,9,14,1,21,19.36287546,-99.14247755
hotel alvarado,,hoteles sin otros servicios integrados,6 a 10 personas,calle,fray bernardino de sahagun,calle,puente de alvarado,calle,orozco y berra,calle,bernal diaz,,,,,colonia,buenavista,,,,ciudad de mexico,cuauhtemoc,cuauhtemoc,049a,,,,fijo,2010-07,6305066,721112,12.0,,6350.0,9,15,1,18,19.43967234,-99.15399706
hotel ambar,hotelera san jeronimo sa de cv,hoteles sin otros servicios integrados,6 a 10 personas,calle,san jeronimo,calle,correo mayor,calle,jose maria pino suarez,avenida,jose maria izazaga,,,,,colonia,centro,,,,ciudad de mexico,cuauhtemoc,cuauhtemoc,0907,,,,fijo,2010-07,6259230,721112,105.0,,6020.0,9,15,1,19,19.42642222,-99.13263361
hotel ambassador,hotels and convection group sa de cv,hoteles con otros servicios integrados,11 a 30 personas,calle,humboldt,calle,juarez,avenida,articulo 123,avenida,balderas,,,,,colonia,centro,,,,ciudad de mexico,cuauhtemoc,cuauhtemoc,0733,,,,fijo,2010-07,6304144,721111,38.0,,6040.0,9,15,1,7,19.43465114,-99.14819961
hotel ambos mundos,hotelera ambos mundos sa de cv,hoteles con otros servicios integrados,11 a 30 personas,circuito,interior (avenida revolucion),calle,jose marti,calle,cerrada joublanc,continuacion,interior (avenida revolucion),,,,,colonia,tacubaya,,,,ciudad de mexico,miguel hidalgo,miguel hidalgo,1194,5552718200,ambosmundoshotel@hotmail.com,,fijo,2010-07,6315525,721111,135.0,,11870.0,9,16,1,15,19.40283967,-99.18479767
hotel america,operadora creceiro sa de cv,hoteles sin otros servicios integrados,6 a 10 personas,calle,buenavista,calle,orozco y berra,avenida,puente de alvarado,calle,fray bernardino sahagun,,,,,colonia,buenavista,,,,ciudad de mexico,cuauhtemoc,cuauhtemoc,049a,,,,fijo,2010-07,6325430,721112,4.0,,6350.0,9,15,1,17,19.43945115,-99.1532878
hotel ampudia,,hoteles sin otros servicios integrados,0 a 5 personas,peatonal,1 oriente (anillo de circunvalacion),peatonal,misioneros,calle,ramon corona,calle,santo tomas,,,,,colonia,colonia centro,,,,ciudad de mexico,cuauhtemoc,cuauhtemoc,0911,,,,fijo,2010-07,6325184,721112,619.0,,6020.0,9,15,1,13,19.42704526,-99.12551867
hotel ancona,operadora hotel ancona sa de cv,hoteles con otros servicios integrados,6 a 10 personas,calle,eligio ancona,calle,fresno,calle,cedro,calle,eligio ancona,,,,,colonia,santa maria la ribera,,,,ciudad de mexico,cuauhtemoc,cuauhtemoc,0466,555555477914,neydays@hotmail.com,,fijo,2010-07,6259111,721111,226.0,,6400.0,9,15,1,1,19.45308501,-99.1609154
hotel andes,fonte do carballo sa de cv,hoteles con otros servicios integrados,31 a 50 personas,calle,strauss,calle,juan sebastian bach,eje vial,central (lazaro cardenas),calle,meyerbeer,,,,,colonia,vallejo,,,,ciudad de mexico,gustavo a. madero,gustavo a. madero,174a,5555371606,hotel.andes@live.com.mx,,fijo,2010-07,6306975,721111,77.0,,7870.0,9,5,1,25,19.46736842,-99.13879124
hotel andrade,gomper sa de cv,hoteles con otros servicios integrados,6 a 10 personas,calle,doctor agustin andrade,calle,doctor c. liceaga,calle,doctor j. navarro,avenida,doctor jose maria vertiz,,,,,colonia,doctores,,,,ciudad de mexico,cuauhtemoc,cuauhtemoc,1036,5555788419,admon.hotelandrade@hotmail.com,,fijo,2010-07,6305229,721111,69.0,,6720.0,9,15,1,4,19.42064956,-99.14561359
hotel antas,loreto y muebles sa de cv,hoteles sin otros servicios integrados,6 a 10 personas,calle,miguel negrete,calle,nicolas bravo,eje vial,1 oriente (anillo de circunvalacion),calle,emiliano zapata,,,,,colonia,centro,,,,ciudad de mexico,venustiano carranza,venustiano carranza,0579,,,,fijo,2010-07,6308238,721112,9.0,,15100.0,9,17,1,19,19.43380135,-99.12367939
hotel antenas,hotel antenas sa de cv,hoteles sin otros servicios integrados,11 a 30 personas,calle,constitucion de la republica,calle,estado de aguascalientes,calle,estado de guanajuato,calle,estado de morelos,,,,,colonia,providencia,,,,ciudad de mexico,gustavo a. madero,gustavo a. madero,1542,,,,fijo,2010-07,6324958,721112,182.0,,7550.0,9,5,1,13,19.48116595,-99.06893899
hotel antillas,hotel antillas sa,hoteles con otros servicios integrados,6 a 10 personas,calle,belisario dominguez,calle,allende,calle,republica de chile,retorno,mariana del toro de lazarin,,,,sn,colonia,centro,,,34,ciudad de mexico,cuauhtemoc,cuauhtemoc,0644,5555265674,hotelantillas@hotmail.com,,fijo,2010-07,6305089,721111,34.0,,6010.0,9,15,1,15,19.43823179,-99.13717859
hotel apatlaco,hotel apatlaco sa de cv,hoteles con otros servicios integrados,11 a 30 personas,avenida,interior (avenida rio churubusco),calle,ninguno,avenida,girasol,avenida,girasol,,,,,colonia,infonavit iztacalco,,,,ciudad de mexico,iztacalco,iztacalco,0842,5553185056,hotelapatlaco@hotmail.com,,fijo,2010-07,6324704,721111,1520.0,,8900.0,9,6,1,13,19.38439972,-99.10101412
hotel aragon plaza,hotel synmfy sa de cv,hoteles con otros servicios integrados,11 a 30 personas,avenida,jose loreto fabela,calle,ignacio allende,calle,primera privada jose loreto fabela,calle,general lazaro cardenas,,,,,colonia,bosques de aragon,,,,ciudad de mexico,gustavo a. madero,gustavo a. madero,2131,0055510022,diana.macal@mlcp.com.mx,www.aragonplaza.mx,fijo,2010-07,6307247,721111,83.0,,7950.0,9,5,1,13,19.46598049,-99.08063206
hotel aranjuez,hotelera aranjuez sa de cv,hoteles con otros servicios integrados,51 a 100 personas,calzada,calzada de tlalpan,viaducto,presidente miguel aleman,calle,la coruna,calle,aragon,,,,,colonia,alamos,,,,ciudad de mexico,benito juarez,benito juarez,0030,5555361901,hoteleraaranjuez@hotmail.com,www.hoteleraaranjuez.com,fijo,2010-07,6317777,721111,413.0,,3400.0,9,14,1,22,19.40175915,-99.13699322
hotel argos motel y suites,hotel argos sa de cv,hoteles con otros servicios integrados,11 a 30 personas,eje vial,8 sur (calzada ermita iztapalapa),eje vial,escorpio,calle,gemelos,calle,osa mayor,,,,,colonia,prados churubusco,,,,ciudad de mexico,coyoacan,coyoacan,0094,,,,fijo,2010-07,6318031,721111,311.0,,4230.0,9,3,1,8,19.35827766,-99.12910323
hotel arizona,hotel arizona sa de cv,hoteles sin otros servicios integrados,11 a 30 personas,calle,avenida republica,calle,insurgentes centro,calle,maestro antonio caso,calle,ezequiel montes,,,,,colonia,tabacalera,,,,ciudad de mexico,cuauhtemoc,cuauhtemoc,070a,,,,fijo,2010-07,6325032,721112,20.0,,6030.0,9,15,1,5,19.43630828,-99.15689802
hotel aspen,inmobiliaria anguita sa,hoteles con otros servicios integrados,11 a 30 personas,avenida,vasco de quiroga,calle,cerrada tlapechico,calle,andador estragon,andador,andador aredera,,,,,colonia,tlapechico,,,,ciudad de mexico,alvaro obregon,alvaro obregon,1472,5525915408,aspenhotel@live.com,www.hotelaspen.com,fijo,2010-07,6317560,721111,1840.0,,1230.0,9,10,1,14,19.37956226,-99.24535816
hotel astor,bienes raices astor sa de cv,hoteles con otros servicios integrados,11 a 30 personas,calle,maestro antonio caso,calle,manuel maria contreras,calle,gabino barreda,calle,sadi carnot,,,,,colonia,san rafael,,,,ciudad de mexico,cuauhtemoc,cuauhtemoc,0697,55551482644,gerenia@hotelastor.com.mx,www.hotelastor.com.mx,fijo,2010-07,6305070,721111,83.0,,6470.0,9,15,1,4,19.43474981,-99.16024203
hotel astoria,posada ovidac sa de cv,hoteles sin otros servicios integrados,0 a 5 personas,eje vial,2 sur (avenida queretaro),eje vial,2 poniente (monterrey),eje vial,3 poniente (medellin),eje vial,2a sur (san luis potosi),,,,,colonia,roma norte,,,,ciudad de mexico,cuauhtemoc,cuauhtemoc,1214,,,,fijo,2010-07,6325315,721112,208.0,,6700.0,9,15,1,14,19.41400974,-99.16392105
hotel astoria,,hoteles sin otros servicios integrados,6 a 10 personas,calle,zarco,calle,luis donaldo colosio,calle,mina,calle,soto,,,,,colonia,guerrero,,,,ciudad de mexico,cuauhtemoc,cuauhtemoc,0625,,,,fijo,2010-07,6259137,721112,39.0,,6030.0,9,15,1,6,19.43974532,-99.14619212
hotel atenas plaza,hotel atenas plaza sa de cv,hoteles con otros servicios integrados,11 a 30 personas,otro (especifique),eje 8 sur (calzada ermita iztapalapa),avenida,tlahuac,calzada,ermita iztapalapa,calle,pastores,,,,,colonia,santa isabel industrial,,,,ciudad de mexico,iztapalapa,iztapalapa,1208,555541419047,hotel.atenasplaza@hotmail.com,,fijo,2010-07,6324707,721111,867.0,,9820.0,9,7,1,6,19.35584629,-99.104443
hotel atlampa sa de cv,hotel atlampa sa de cv,hoteles con otros servicios integrados,11 a 30 personas,circuito,bicentenario (paseo de las jacarandas),circuito,2 norte (eulalia guzman),calle,f.c. central,calle,fresno,,,,,colonia,atlampa,,,,ciudad de mexico,cuauhtemoc,cuauhtemoc,0042,,,,fijo,2010-07,6305062,721111,661.0,,6450.0,9,15,1,12,19.4612326,-99.16056387
"hotel atlanta, s. de r.l.",hotel atlanta s de rl,hoteles sin otros servicios integrados,6 a 10 personas,calle,belisario dominguez,calle,republica de chile,calle,allende,calle,republica de cuba,,,,,colonia,centro,,,,ciudad de mexico,cuauhtemoc,cuauhtemoc,0644,,,,fijo,2010-07,6325061,721112,31.0,,6020.0,9,15,1,14,19.43815089,-99.13743411
hotel atlante,gevic sa de cv,hoteles con otros servicios integrados,11 a 30 personas,calle,ciencias,calle,avenida progreso,calle,jose marti,calle,general salvador alvarado,,,,,colonia,escandon,,,,ciudad de mexico,miguel hidalgo,miguel hidalgo,118a,5552735551,apc_9704@yahoo.com.mx,,fijo,2010-07,6314900,721111,91.0,,11800.0,9,16,1,10,19.40335466,-99.18084403
